,Country,date,new_daily_cases,acc_confirmed,latitude,longitude
2051,Taiwan,2022-05-22,0,0,23.69781,120.960515
2052,Taiwan,2022-05-23,0,0,23.69781,120.960515
2053,Taiwan,2022-05-24,0,0,23.69781,120.960515
2054,Taiwan,2022-05-25,0,0,23.69781,120.960515
2055,Taiwan,2022-05-26,0,0,23.69781,120.960515
2056,Taiwan,2022-05-27,0,0,23.69781,120.960515
2057,Taiwan,2022-05-28,0,0,23.69781,120.960515
2058,Taiwan,2022-05-29,0,0,23.69781,120.960515
2059,Taiwan,2022-05-30,0,0,23.69781,120.960515
2060,Taiwan,2022-05-31,0,0,23.69781,120.960515
2061,Taiwan,2022-06-01,0,0,23.69781,120.960515
2062,Taiwan,2022-06-02,0,0,23.69781,120.960515
2063,Taiwan,2022-06-03,0,0,23.69781,120.960515
2064,Taiwan,2022-06-04,0,0,23.69781,120.960515
2065,Taiwan,2022-06-05,0,0,23.69781,120.960515
2066,Taiwan,2022-06-06,0,0,23.69781,120.960515
2067,Taiwan,2022-06-07,0,0,23.69781,120.960515
2068,Taiwan,2022-06-08,0,0,23.69781,120.960515
2069,Taiwan,2022-06-09,0,0,23.69781,120.960515
2070,Taiwan,2022-06-10,0,0,23.69781,120.960515
2071,Taiwan,2022-06-11,0,0,23.69781,120.960515
2072,Taiwan,2022-06-12,0,0,23.69781,120.960515
2073,Taiwan,2022-06-13,0,0,23.69781,120.960515
2074,Taiwan,2022-06-14,0,0,23.69781,120.960515
2075,Taiwan,2022-06-15,0,0,23.69781,120.960515
2076,Taiwan,2022-06-16,0,0,23.69781,120.960515
2077,Taiwan,2022-06-17,0,0,23.69781,120.960515
2078,Taiwan,2022-06-18,0,0,23.69781,120.960515
2079,Taiwan,2022-06-19,0,0,23.69781,120.960515
2080,Taiwan,2022-06-20,0,0,23.69781,120.960515
2081,Taiwan,2022-06-21,0,0,23.69781,120.960515
2082,Taiwan,2022-06-22,0,0,23.69781,120.960515
2083,Taiwan,2022-06-23,0,0,23.69781,120.960515
2084,Taiwan,2022-06-24,1,1,23.69781,120.960515
2085,Taiwan,2022-06-25,0,1,23.69781,120.960515
2086,Taiwan,2022-06-26,0,1,23.69781,120.960515
2087,Taiwan,2022-06-27,0,1,23.69781,120.960515
2088,United Arab Emirates,2022-05-01,0,0,23.424076,53.847818
2089,United Arab Emirates,2022-05-02,0,0,23.424076,53.847818
2090,United Arab Emirates,2022-05-03,0,0,23.424076,53.847818
2091,United Arab Emirates,2022-05-04,0,0,23.424076,53.847818
2092,United Arab Emirates,2022-05-05,0,0,23.424076,53.847818
2093,United Arab Emirates,2022-05-06,0,0,23.424076,53.847818
2094,United Arab Emirates,2022-05-07,0,0,23.424076,53.847818
2095,United Arab Emirates,2022-05-08,0,0,23.424076,53.847818
2096,United Arab Emirates,2022-05-09,0,0,23.424076,53.847818
2097,United Arab Emirates,2022-05-10,0,0,23.424076,53.847818
2098,United Arab Emirates,2022-05-11,0,0,23.424076,53.847818
2099,United Arab Emirates,2022-05-12,0,0,23.424076,53.847818
2100,United Arab Emirates,2022-05-13,0,0,23.424076,53.847818
2101,United Arab Emirates,2022-05-14,0,0,23.424076,53.847818
2102,United Arab Emirates,2022-05-15,0,0,23.424076,53.847818
2103,United Arab Emirates,2022-05-16,0,0,23.424076,53.847818
2104,United Arab Emirates,2022-05-17,0,0,23.424076,53.847818
2105,United Arab Emirates,2022-05-18,0,0,23.424076,53.847818
2106,United Arab Emirates,2022-05-19,0,0,23.424076,53.847818
2107,United Arab Emirates,2022-05-20,0,0,23.424076,53.847818
2108,United Arab Emirates,2022-05-21,0,0,23.424076,53.847818
2109,United Arab Emirates,2022-05-22,0,0,23.424076,53.847818
2110,United Arab Emirates,2022-05-23,0,0,23.424076,53.847818
2111,United Arab Emirates,2022-05-24,1,1,23.424076,53.847818
2112,United Arab Emirates,2022-05-25,0,1,23.424076,53.847818
2113,United Arab Emirates,2022-05-26,0,1,23.424076,53.847818
2114,United Arab Emirates,2022-05-27,0,1,23.424076,53.847818
2115,United Arab Emirates,2022-05-28,0,1,23.424076,53.847818
2116,United Arab Emirates,2022-05-29,3,4,23.424076,53.847818
2117,United Arab Emirates,2022-05-30,0,4,23.424076,53.847818
2118,United Arab Emirates,2022-05-31,0,4,23.424076,53.847818
2119,United Arab Emirates,2022-06-01,4,8,23.424076,53.847818
2120,United Arab Emirates,2022-06-02,0,8,23.424076,53.847818
2121,United Arab Emirates,2022-06-03,0,8,23.424076,53.847818
2122,United Arab Emirates,2022-06-04,0,8,23.424076,53.847818
2123,United Arab Emirates,2022-06-05,0,8,23.424076,53.847818
2124,United Arab Emirates,2022-06-06,0,8,23.424076,53.847818
2125,United Arab Emirates,2022-06-07,5,13,23.424076,53.847818
2126,United Arab Emirates,2022-06-08,0,13,23.424076,53.847818
2127,United Arab Emirates,2022-06-09,0,13,23.424076,53.847818
2128,United Arab Emirates,2022-06-10,0,13,23.424076,53.847818
2129,United Arab Emirates,2022-06-11,0,13,23.424076,53.847818
2130,United Arab Emirates,2022-06-12,0,13,23.424076,53.847818
2131,United Arab Emirates,2022-06-13,0,13,23.424076,53.847818
2132,United Arab Emirates,2022-06-14,0,13,23.424076,53.847818
2133,United Arab Emirates,2022-06-15,0,13,23.424076,53.847818
2134,United Arab Emirates,2022-06-16,0,13,23.424076,53.847818
2135,United Arab Emirates,2022-06-17,0,13,23.424076,53.847818
2136,United Arab Emirates,2022-06-18,0,13,23.424076,53.847818
2137,United Arab Emirates,2022-06-19,0,13,23.424076,53.847818
2138,United Arab Emirates,2022-06-20,0,13,23.424076,53.847818
2139,United Arab Emirates,2022-06-21,0,13,23.424076,53.847818
2140,United Arab Emirates,2022-06-22,0,13,23.424076,53.847818
2141,United Arab Emirates,2022-06-23,0,13,23.424076,53.847818
2142,United Arab Emirates,2022-06-24,0,13,23.424076,53.847818
2143,United Arab Emirates,2022-06-25,0,13,23.424076,53.847818
2144,United Arab Emirates,2022-06-26,0,13,23.424076,53.847818
2145,United Arab Emirates,2022-06-27,0,13,23.424076,53.847818
2146,United States,2022-05-01,0,0,37.09024,-95.712891
2147,United States,2022-05-02,0,0,37.09024,-95.712891
2148,United States,2022-05-03,0,0,37.09024,-95.712891
2149,United States,2022-05-04,0,0,37.09024,-95.712891
2150,United States,2022-05-05,0,0,37.09024,-95.712891
2151,United States,2022-05-06,0,0,37.09024,-95.712891
2152,United States,2022-05-07,0,0,37.09024,-95.712891
2153,United States,2022-05-08,0,0,37.09024,-95.712891
2154,United States,2022-05-09,0,0,37.09024,-95.712891
2155,United States,2022-05-10,0,0,37.09024,-95.712891
2156,United States,2022-05-11,0,0,37.09024,-95.712891
2157,United States,2022-05-12,0,0,37.09024,-95.712891
2158,United States,2022-05-13,0,0,37.09024,-95.712891
2159,United States,2022-05-14,0,0,37.09024,-95.712891
2160,United States,2022-05-15,0,0,37.09024,-95.712891
2161,United States,2022-05-16,0,0,37.09024,-95.712891
2162,United States,2022-05-17,0,0,37.09024,-95.712891
2163,United States,2022-05-18,1,1,37.09024,-95.712891
2164,United States,2022-05-19,0,1,37.09024,-95.712891
2165,United States,2022-05-20,1,2,37.09024,-95.712891
2166,United States,2022-05-21,0,2,37.09024,-95.712891
2167,United States,2022-05-22,0,2,37.09024,-95.712891
2168,United States,2022-05-23,0,2,37.09024,-95.712891
2169,United States,2022-05-24,0,2,37.09024,-95.712891
2170,United States,2022-05-25,2,4,37.09024,-95.712891
2171,United States,2022-05-26,5,9,37.09024,-95.712891
2172,United States,2022-05-27,3,12,37.09024,-95.712891
2173,United States,2022-05-28,0,12,37.09024,-95.712891
2174,United States,2022-05-29,2,14,37.09024,-95.712891
2175,United States,2022-05-30,0,14,37.09024,-95.712891
2176,United States,2022-05-31,5,19,37.09024,-95.712891
2177,United States,2022-06-01,0,19,37.09024,-95.712891
2178,United States,2022-06-02,4,23,37.09024,-95.712891
2179,United States,2022-06-03,5,28,37.09024,-95.712891
2180,United States,2022-06-04,0,28,37.09024,-95.712891
2181,United States,2022-06-05,0,28,37.09024,-95.712891
2182,United States,2022-06-06,1,29,37.09024,-95.712891
2183,United States,2022-06-07,6,35,37.09024,-95.712891
2184,United States,2022-06-08,5,40,37.09024,-95.712891
2185,United States,2022-06-09,5,45,37.09024,-95.712891
2186,United States,2022-06-10,2,47,37.09024,-95.712891
2187,United States,2022-06-11,2,49,37.09024,-95.712891
2188,United States,2022-06-12,0,49,37.09024,-95.712891
2189,United States,2022-06-13,16,65,37.09024,-95.712891
2190,United States,2022-06-14,7,72,37.09024,-95.712891
2191,United States,2022-06-15,12,84,37.09024,-95.712891
2192,United States,2022-06-16,16,100,37.09024,-95.712891
2193,United States,2022-06-17,13,113,37.09024,-95.712891
2194,United States,2022-06-18,0,113,37.09024,-95.712891
2195,United States,2022-06-19,0,113,37.09024,-95.712891
2196,United States,2022-06-20,0,113,37.09024,-95.712891
2197,United States,2022-06-21,29,142,37.09024,-95.712891
2198,United States,2022-06-22,14,156,37.09024,-95.712891
2199,United States,2022-06-23,17,173,37.09024,-95.712891
2200,United States,2022-06-24,28,201,37.09024,-95.712891
2201,United States,2022-06-25,0,201,37.09024,-95.712891
2202,United States,2022-06-26,0,201,37.09024,-95.712891
2203,United States,2022-06-27,43,244,37.09024,-95.712891
2204,Georgia,2022-05-01,0,0,42.315407,43.356892
2205,Georgia,2022-05-02,0,0,42.315407,43.356892
2206,Georgia,2022-05-03,0,0,42.315407,43.356892
2207,Georgia,2022-05-04,0,0,42.315407,43.356892
2208,Georgia,2022-05-05,0,0,42.315407,43.356892
2209,Georgia,2022-05-06,0,0,42.315407,43.356892
2210,Georgia,2022-05-07,0,0,42.315407,43.356892
2211,Georgia,2022-05-08,0,0,42.315407,43.356892
2212,Georgia,2022-05-09,0,0,42.315407,43.356892
2213,Georgia,2022-05-10,0,0,42.315407,43.356892
2214,Georgia,2022-05-11,0,0,42.315407,43.356892
2215,Georgia,2022-05-12,0,0,42.315407,43.356892
2216,Georgia,2022-05-13,0,0,42.315407,43.356892
2217,Georgia,2022-05-14,0,0,42.315407,43.356892
2218,Georgia,2022-05-15,0,0,42.315407,43.356892
2219,Georgia,2022-05-16,0,0,42.315407,43.356892
2220,Georgia,2022-05-17,0,0,42.315407,43.356892
2221,Georgia,2022-05-18,0,0,42.315407,43.356892
2222,Georgia,2022-05-19,0,0,42.315407,43.356892
2223,Georgia,2022-05-20,0,0,42.315407,43.356892
2224,Georgia,2022-05-21,0,0,42.315407,43.356892
2225,Georgia,2022-05-22,0,0,42.315407,43.356892
2226,Georgia,2022-05-23,0,0,42.315407,43.356892
2227,Georgia,2022-05-24,0,0,42.315407,43.356892
2228,Georgia,2022-05-25,0,0,42.315407,43.356892
2229,Georgia,2022-05-26,0,0,42.315407,43.356892
2230,Georgia,2022-05-27,0,0,42.315407,43.356892
2231,Georgia,2022-05-28,0,0,42.315407,43.356892
2232,Georgia,2022-05-29,0,0,42.315407,43.356892
2233,Georgia,2022-05-30,0,0,42.315407,43.356892
2234,Georgia,2022-05-31,0,0,42.315407,43.356892
2235,Georgia,2022-06-01,0,0,42.315407,43.356892
2236,Georgia,2022-06-02,0,0,42.315407,43.356892
2237,Georgia,2022-06-03,0,0,42.315407,43.356892
2238,Georgia,2022-06-04,0,0,42.315407,43.356892
2239,Georgia,2022-06-05,0,0,42.315407,43.356892
2240,Georgia,2022-06-06,0,0,42.315407,43.356892
2241,Georgia,2022-06-07,0,0,42.315407,43.356892
2242,Georgia,2022-06-08,0,0,42.315407,43.356892
2243,Georgia,2022-06-09,0,0,42.315407,43.356892
2244,Georgia,2022-06-10,0,0,42.315407,43.356892
2245,Georgia,2022-06-11,0,0,42.315407,43.356892
2246,Georgia,2022-06-12,0,0,42.315407,43.356892
2247,Georgia,2022-06-13,0,0,42.315407,43.356892
2248,Georgia,2022-06-14,0,0,42.315407,43.356892
2249,Georgia,2022-06-15,1,1,42.315407,43.356892
2250,Georgia,2022-06-16,0,1,42.315407,43.356892
2251,Georgia,2022-06-17,0,1,42.315407,43.356892
2252,Georgia,2022-06-18,0,1,42.315407,43.356892
2253,Georgia,2022-06-19,0,1,42.315407,43.356892
2254,Georgia,2022-06-20,0,1,42.315407,43.356892
2255,Georgia,2022-06-21,0,1,42.315407,43.356892
2256,Georgia,2022-06-22,0,1,42.315407,43.356892
2257,Georgia,2022-06-23,0,1,42.315407,43.356892
2258,Georgia,2022-06-24,0,1,42.315407,43.356892
2259,Georgia,2022-06-25,0,1,42.315407,43.356892
2260,Georgia,2022-06-26,0,1,42.315407,43.356892
2261,Georgia,2022-06-27,0,1,42.315407,43.356892
2262,Croatia,2022-05-01,0,0,45.1,15.2
2263,Croatia,2022-05-02,0,0,45.1,15.2
2264,Croatia,2022-05-03,0,0,45.1,15.2
2265,Croatia,2022-05-04,0,0,45.1,15.2
2266,Croatia,2022-05-05,0,0,45.1,15.2
2267,Croatia,2022-05-06,0,0,45.1,15.2
2268,Croatia,2022-05-07,0,0,45.1,15.2
2269,Croatia,2022-05-08,0,0,45.1,15.2
2270,Croatia,2022-05-09,0,0,45.1,15.2
2271,Croatia,2022-05-10,0,0,45.1,15.2
2272,Croatia,2022-05-11,0,0,45.1,15.2
2273,Croatia,2022-05-12,0,0,45.1,15.2
2274,Croatia,2022-05-13,0,0,45.1,15.2
2275,Croatia,2022-05-14,0,0,45.1,15.2
2276,Croatia,2022-05-15,0,0,45.1,15.2
2277,Croatia,2022-05-16,0,0,45.1,15.2
2278,Croatia,2022-05-17,0,0,45.1,15.2
2279,Croatia,2022-05-18,0,0,45.1,15.2
2280,Croatia,2022-05-19,0,0,45.1,15.2
2281,Croatia,2022-05-20,0,0,45.1,15.2
2282,Croatia,2022-05-21,0,0,45.1,15.2
2283,Croatia,2022-05-22,0,0,45.1,15.2
2284,Croatia,2022-05-23,0,0,45.1,15.2
2285,Croatia,2022-05-24,0,0,45.1,15.2
2286,Croatia,2022-05-25,0,0,45.1,15.2
2287,Croatia,2022-05-26,0,0,45.1,15.2
2288,Croatia,2022-05-27,0,0,45.1,15.2
2289,Croatia,2022-05-28,0,0,45.1,15.2
2290,Croatia,2022-05-29,0,0,45.1,15.2
2291,Croatia,2022-05-30,0,0,45.1,15.2
2292,Croatia,2022-05-31,0,0,45.1,15.2
2293,Croatia,2022-06-01,0,0,45.1,15.2
2294,Croatia,2022-06-02,0,0,45.1,15.2
2295,Croatia,2022-06-03,0,0,45.1,15.2
2296,Croatia,2022-06-04,0,0,45.1,15.2
2297,Croatia,2022-06-05,0,0,45.1,15.2
2298,Croatia,2022-06-06,0,0,45.1,15.2
2299,Croatia,2022-06-07,0,0,45.1,15.2
2300,Croatia,2022-06-08,0,0,45.1,15.2
2301,Croatia,2022-06-09,0,0,45.1,15.2
2302,Croatia,2022-06-10,0,0,45.1,15.2
2303,Croatia,2022-06-11,0,0,45.1,15.2
2304,Croatia,2022-06-12,0,0,45.1,15.2
2305,Croatia,2022-06-13,0,0,45.1,15.2
2306,Croatia,2022-06-14,0,0,45.1,15.2
2307,Croatia,2022-06-15,0,0,45.1,15.2
2308,Croatia,2022-06-16,0,0,45.1,15.2
2309,Croatia,2022-06-17,0,0,45.1,15.2
2310,Croatia,2022-06-18,0,0,45.1,15.2
2311,Croatia,2022-06-19,0,0,45.1,15.2
2312,Croatia,2022-06-20,0,0,45.1,15.2
2313,Croatia,2022-06-21,0,0,45.1,15.2
2314,Croatia,2022-06-22,0,0,45.1,15.2
2315,Croatia,2022-06-23,1,1,45.1,15.2
2316,Croatia,2022-06-24,0,1,45.1,15.2
2317,Croatia,2022-06-25,0,1,45.1,15.2
2318,Croatia,2022-06-26,0,1,45.1,15.2
2319,Croatia,2022-06-27,0,1,45.1,15.2
2320,Chile,2022-05-01,0,0,-35.675147,-71.542969
2321,Chile,2022-05-02,0,0,-35.675147,-71.542969
2322,Chile,2022-05-03,0,0,-35.675147,-71.542969
2323,Chile,2022-05-04,0,0,-35.675147,-71.542969
2324,Chile,2022-05-05,0,0,-35.675147,-71.542969
2325,Chile,2022-05-06,0,0,-35.675147,-71.542969
2326,Chile,2022-05-07,0,0,-35.675147,-71.542969
2327,Chile,2022-05-08,0,0,-35.675147,-71.542969
2328,Chile,2022-05-09,0,0,-35.675147,-71.542969
2329,Chile,2022-05-10,0,0,-35.675147,-71.542969
2330,Chile,2022-05-11,0,0,-35.675147,-71.542969
2331,Chile,2022-05-12,0,0,-35.675147,-71.542969
2332,Chile,2022-05-13,0,0,-35.675147,-71.542969
2333,Chile,2022-05-14,0,0,-35.675147,-71.542969
2334,Chile,2022-05-15,0,0,-35.675147,-71.542969
2335,Chile,2022-05-16,0,0,-35.675147,-71.542969
2336,Chile,2022-05-17,0,0,-35.675147,-71.542969
2337,Chile,2022-05-18,0,0,-35.675147,-71.542969
2338,Chile,2022-05-19,0,0,-35.675147,-71.542969
2339,Chile,2022-05-20,0,0,-35.675147,-71.542969
2340,Chile,2022-05-21,0,0,-35.675147,-71.542969
2341,Chile,2022-05-22,0,0,-35.675147,-71.542969
2342,Chile,2022-05-23,0,0,-35.675147,-71.542969
2343,Chile,2022-05-24,0,0,-35.675147,-71.542969
2344,Chile,2022-05-25,0,0,-35.675147,-71.542969
2345,Chile,2022-05-26,0,0,-35.675147,-71.542969
2346,Chile,2022-05-27,0,0,-35.675147,-71.542969
2347,Chile,2022-05-28,0,0,-35.675147,-71.542969
2348,Chile,2022-05-29,0,0,-35.675147,-71.542969
2349,Chile,2022-05-30,0,0,-35.675147,-71.542969
2350,Chile,2022-05-31,0,0,-35.675147,-71.542969
2351,Chile,2022-06-01,0,0,-35.675147,-71.542969
2352,Chile,2022-06-02,0,0,-35.675147,-71.542969
2353,Chile,2022-06-03,0,0,-35.675147,-71.542969
2354,Chile,2022-06-04,0,0,-35.675147,-71.542969
2355,Chile,2022-06-05,0,0,-35.675147,-71.542969
2356,Chile,2022-06-06,0,0,-35.675147,-71.542969
2357,Chile,2022-06-07,0,0,-35.675147,-71.542969
2358,Chile,2022-06-08,0,0,-35.675147,-71.542969
2359,Chile,2022-06-09,0,0,-35.675147,-71.542969
2360,Chile,2022-06-10,0,0,-35.675147,-71.542969
2361,Chile,2022-06-11,0,0,-35.675147,-71.542969
2362,Chile,2022-06-12,0,0,-35.675147,-71.542969
2363,Chile,2022-06-13,0,0,-35.675147,-71.542969
2364,Chile,2022-06-14,0,0,-35.675147,-71.542969
2365,Chile,2022-06-15,0,0,-35.675147,-71.542969
2366,Chile,2022-06-16,0,0,-35.675147,-71.542969
2367,Chile,2022-06-17,1,1,-35.675147,-71.542969
2368,Chile,2022-06-18,0,1,-35.675147,-71.542969
2369,Chile,2022-06-19,0,1,-35.675147,-71.542969
2370,Chile,2022-06-20,1,2,-35.675147,-71.542969
2371,Chile,2022-06-21,1,3,-35.675147,-71.542969
2372,Chile,2022-06-22,0,3,-35.675147,-71.542969
2373,Chile,2022-06-23,0,3,-35.675147,-71.542969
2374,Chile,2022-06-24,0,3,-35.675147,-71.542969
2375,Chile,2022-06-25,0,3,-35.675147,-71.542969
2376,Chile,2022-06-26,0,3,-35.675147,-71.542969
2377,Chile,2022-06-27,0,3,-35.675147,-71.542969
2378,Iceland,2022-05-01,0,0,64.963051,-19.020835
2379,Iceland,2022-05-02,0,0,64.963051,-19.020835
2380,Iceland,2022-05-03,0,0,64.963051,-19.020835
2381,Iceland,2022-05-04,0,0,64.963051,-19.020835
2382,Iceland,2022-05-05,0,0,64.963051,-19.020835
2383,Iceland,2022-05-06,0,0,64.963051,-19.020835
2384,Iceland,2022-05-07,0,0,64.963051,-19.020835
2385,Iceland,2022-05-08,0,0,64.963051,-19.020835
2386,Iceland,2022-05-09,0,0,64.963051,-19.020835
2387,Iceland,2022-05-10,0,0,64.963051,-19.020835
2388,Iceland,2022-05-11,0,0,64.963051,-19.020835
2389,Iceland,2022-05-12,0,0,64.963051,-19.020835
2390,Iceland,2022-05-13,0,0,64.963051,-19.020835
2391,Iceland,2022-05-14,0,0,64.963051,-19.020835
2392,Iceland,2022-05-15,0,0,64.963051,-19.020835
2393,Iceland,2022-05-16,0,0,64.963051,-19.020835
2394,Iceland,2022-05-17,0,0,64.963051,-19.020835
2395,Iceland,2022-05-18,0,0,64.963051,-19.020835
2396,Iceland,2022-05-19,0,0,64.963051,-19.020835
2397,Iceland,2022-05-20,0,0,64.963051,-19.020835
2398,Iceland,2022-05-21,0,0,64.963051,-19.020835
2399,Iceland,2022-05-22,0,0,64.963051,-19.020835
2400,Iceland,2022-05-23,0,0,64.963051,-19.020835
2401,Iceland,2022-05-24,0,0,64.963051,-19.020835
2402,Iceland,2022-05-25,0,0,64.963051,-19.020835
2403,Iceland,2022-05-26,0,0,64.963051,-19.020835
2404,Iceland,2022-05-27,0,0,64.963051,-19.020835
2405,Iceland,2022-05-28,0,0,64.963051,-19.020835
2406,Iceland,2022-05-29,0,0,64.963051,-19.020835
2407,Iceland,2022-05-30,0,0,64.963051,-19.020835
2408,Iceland,2022-05-31,0,0,64.963051,-19.020835
2409,Iceland,2022-06-01,0,0,64.963051,-19.020835
2410,Iceland,2022-06-02,0,0,64.963051,-19.020835
2411,Iceland,2022-06-03,0,0,64.963051,-19.020835
2412,Iceland,2022-06-04,0,0,64.963051,-19.020835
2413,Iceland,2022-06-05,0,0,64.963051,-19.020835
2414,Iceland,2022-06-06,0,0,64.963051,-19.020835
2415,Iceland,2022-06-07,0,0,64.963051,-19.020835
2416,Iceland,2022-06-08,0,0,64.963051,-19.020835
2417,Iceland,2022-06-09,0,0,64.963051,-19.020835
2418,Iceland,2022-06-10,0,0,64.963051,-19.020835
2419,Iceland,2022-06-11,0,0,64.963051,-19.020835
2420,Iceland,2022-06-12,0,0,64.963051,-19.020835
2421,Iceland,2022-06-13,0,0,64.963051,-19.020835
2422,Iceland,2022-06-14,0,0,64.963051,-19.020835
2423,Iceland,2022-06-15,3,3,64.963051,-19.020835
2424,Iceland,2022-06-16,0,3,64.963051,-19.020835
2425,Iceland,2022-06-17,0,3,64.963051,-19.020835
2426,Iceland,2022-06-18,0,3,64.963051,-19.020835
2427,Iceland,2022-06-19,0,3,64.963051,-19.020835
2428,Iceland,2022-06-20,0,3,64.963051,-19.020835
2429,Iceland,2022-06-21,0,3,64.963051,-19.020835
2430,Iceland,2022-06-22,0,3,64.963051,-19.020835
2431,Iceland,2022-06-23,0,3,64.963051,-19.020835
2432,Iceland,2022-06-24,0,3,64.963051,-19.020835
2433,Iceland,2022-06-25,0,3,64.963051,-19.020835
2434,Iceland,2022-06-26,0,3,64.963051,-19.020835
2435,Iceland,2022-06-27,0,3,64.963051,-19.020835
2436,Lebanon,2022-05-01,0,0,33.854721,35.862285
2437,Lebanon,2022-05-02,0,0,33.854721,35.862285
2438,Lebanon,2022-05-03,0,0,33.854721,35.862285
2439,Lebanon,2022-05-04,0,0,33.854721,35.862285
2440,Lebanon,2022-05-05,0,0,33.854721,35.862285
2441,Lebanon,2022-05-06,0,0,33.854721,35.862285
2442,Lebanon,2022-05-07,0,0,33.854721,35.862285
2443,Lebanon,2022-05-08,0,0,33.854721,35.862285
2444,Lebanon,2022-05-09,0,0,33.854721,35.862285
2445,Lebanon,2022-05-10,0,0,33.854721,35.862285
2446,Lebanon,2022-05-11,0,0,33.854721,35.862285
2447,Lebanon,2022-05-12,0,0,33.854721,35.862285
2448,Lebanon,2022-05-13,0,0,33.854721,35.862285
2449,Lebanon,2022-05-14,0,0,33.854721,35.862285
2450,Lebanon,2022-05-15,0,0,33.854721,35.862285
2451,Lebanon,2022-05-16,0,0,33.854721,35.862285
2452,Lebanon,2022-05-17,0,0,33.854721,35.862285
2453,Lebanon,2022-05-18,0,0,33.854721,35.862285
2454,Lebanon,2022-05-19,0,0,33.854721,35.862285
2455,Lebanon,2022-05-20,0,0,33.854721,35.862285
2456,Lebanon,2022-05-21,0,0,33.854721,35.862285
2457,Lebanon,2022-05-22,0,0,33.854721,35.862285
2458,Lebanon,2022-05-23,0,0,33.854721,35.862285
2459,Lebanon,2022-05-24,0,0,33.854721,35.862285
2460,Lebanon,2022-05-25,0,0,33.854721,35.862285
2461,Lebanon,2022-05-26,0,0,33.854721,35.862285
2462,Lebanon,2022-05-27,0,0,33.854721,35.862285
2463,Lebanon,2022-05-28,0,0,33.854721,35.862285
2464,Lebanon,2022-05-29,0,0,33.854721,35.862285
2465,Lebanon,2022-05-30,0,0,33.854721,35.862285
2466,Lebanon,2022-05-31,0,0,33.854721,35.862285
2467,Lebanon,2022-06-01,0,0,33.854721,35.862285
2468,Lebanon,2022-06-02,0,0,33.854721,35.862285
2469,Lebanon,2022-06-03,0,0,33.854721,35.862285
2470,Lebanon,2022-06-04,0,0,33.854721,35.862285
2471,Lebanon,2022-06-05,0,0,33.854721,35.862285
2472,Lebanon,2022-06-06,0,0,33.854721,35.862285
2473,Lebanon,2022-06-07,0,0,33.854721,35.862285
2474,Lebanon,2022-06-08,0,0,33.854721,35.862285
2475,Lebanon,2022-06-09,0,0,33.854721,35.862285
2476,Lebanon,2022-06-10,0,0,33.854721,35.862285
2477,Lebanon,2022-06-11,0,0,33.854721,35.862285
2478,Lebanon,2022-06-12,0,0,33.854721,35.862285
2479,Lebanon,2022-06-13,0,0,33.854721,35.862285
2480,Lebanon,2022-06-14,0,0,33.854721,35.862285
2481,Lebanon,2022-06-15,0,0,33.854721,35.862285
2482,Lebanon,2022-06-16,0,0,33.854721,35.862285
2483,Lebanon,2022-06-17,0,0,33.854721,35.862285
2484,Lebanon,2022-06-18,0,0,33.854721,35.862285
2485,Lebanon,2022-06-19,0,0,33.854721,35.862285
2486,Lebanon,2022-06-20,1,1,33.854721,35.862285
2487,Lebanon,2022-06-21,0,1,33.854721,35.862285
2488,Lebanon,2022-06-22,0,1,33.854721,35.862285
2489,Lebanon,2022-06-23,0,1,33.854721,35.862285
2490,Lebanon,2022-06-24,0,1,33.854721,35.862285
2491,Lebanon,2022-06-25,0,1,33.854721,35.862285
2492,Lebanon,2022-06-26,0,1,33.854721,35.862285
2493,Lebanon,2022-06-27,0,1,33.854721,35.862285
2494,Luxembourg,2022-05-01,0,0,49.815273,6.129583
2495,Luxembourg,2022-05-02,0,0,49.815273,6.129583
2496,Luxembourg,2022-05-03,0,0,49.815273,6.129583
2497,Luxembourg,2022-05-04,0,0,49.815273,6.129583
2498,Luxembourg,2022-05-05,0,0,49.815273,6.129583
2499,Luxembourg,2022-05-06,0,0,49.815273,6.129583
2500,Luxembourg,2022-05-07,0,0,49.815273,6.129583
2501,Luxembourg,2022-05-08,0,0,49.815273,6.129583
2502,Luxembourg,2022-05-09,0,0,49.815273,6.129583
2503,Luxembourg,2022-05-10,0,0,49.815273,6.129583
2504,Luxembourg,2022-05-11,0,0,49.815273,6.129583
2505,Luxembourg,2022-05-12,0,0,49.815273,6.129583
2506,Luxembourg,2022-05-13,0,0,49.815273,6.129583
2507,Luxembourg,2022-05-14,0,0,49.815273,6.129583
2508,Luxembourg,2022-05-15,0,0,49.815273,6.129583
2509,Luxembourg,2022-05-16,0,0,49.815273,6.129583
2510,Luxembourg,2022-05-17,0,0,49.815273,6.129583
2511,Luxembourg,2022-05-18,0,0,49.815273,6.129583
2512,Luxembourg,2022-05-19,0,0,49.815273,6.129583
2513,Luxembourg,2022-05-20,0,0,49.815273,6.129583
2514,Luxembourg,2022-05-21,0,0,49.815273,6.129583
2515,Luxembourg,2022-05-22,0,0,49.815273,6.129583
2516,Luxembourg,2022-05-23,0,0,49.815273,6.129583
2517,Luxembourg,2022-05-24,0,0,49.815273,6.129583
2518,Luxembourg,2022-05-25,0,0,49.815273,6.129583
2519,Luxembourg,2022-05-26,0,0,49.815273,6.129583
2520,Luxembourg,2022-05-27,0,0,49.815273,6.129583
